from	to	weight
U2AF2	PRPF31	1
POLR2D	PRPF31	1
NUDT21	PRPF31	1
PHF5A	PRPF31	1
PRPF31	ALYREF	1
PRPF31	HEATR1	1
PRPF31	LSM4	1
PRPF31	RBM17	1
PRPF31	CDC5L	1
PAPOLA	PRPF31	1
RHO	PRPF31	1
RUVBL1	PRPF31	1
USP39	PRPF31	1
PRPF31	EFTUD2	1
POLR2I	PRPF31	1
PRPF31	CDC40	1
EIF4A3	PRPF31	1
PRPF31	LSM6	1
PRPF31	NHP2L1	1
CRX	PRPF31	1
PRPF31	POLR2F	1
SNRNP200	PRPF31	1
AQR	PRPF31	1
SNRNP27	PRPF31	1
SF3A2	PRPF31	1
SNRPD1	PRPF31	1
HNRNPU	PRPF31	1
PRPF31	XAB2	1
SF3A1	PRPF31	1
PRPF38A	PRPF31	1
PRPF31	BRIX1	1
SRSF1	PRPF31	1
PRPF31	PRPF18	1
PABPN1	PRPF31	1
OR2T12	RTP2	1
RTP1	OR2T12	1
ARCN1	NAPG	1
NAPG	INS	1
NAPA	NAPG	1
NAPG	COPA	1
COPB1	NAPG	1
NAPG	COPZ1	1
OR2T33	RTP2	1
RTP1	OR2T33	1
RPLP2	PPP2R1A	1
RPS3	PPP2R1A	1
PPP2R1A	PSMC2	1
PPP2R1A	RPL7	1
KIF2B	PPP2R1A	1
PSMD11	PPP2R1A	1
PPP2R1A	RPL3	1
PPP2R1A	RPL27	1
PPP2R1A	RPL7A	1
PPP2R1A	RPL31	1
PPP2R1A	DYNC1I2	1
PPP2R1A	INS	1
PPP2R1A	SMC3	1
PPP2R1A	RPL24	1
PSMA6	PPP2R1A	1
PSMC4	PPP2R1A	1
RPL4	PPP2R1A	1
RPS15A	PPP2R1A	1
PPP2R1A	RPS13	1
PPP2R1A	RPL36	1
RPL38	PPP2R1A	1
PPP2R1A	XPO1	1
PPP2R1A	RPL37A	1
PPP2R1A	CDC5L	1
PPP2R1A	PSMA1	1
EIF4A3	PPP2R1A	1
PPP2R1A	RPL5	1
PPP2R1A	RPLP0	1
PPP2R1A	RPL14	1
PPP2R1A	RPS8	1
PPP2R1A	RPL18	1
PPP2R1A	CACNG5	1
RPL37	PPP2R1A	1
PSMA2	PPP2R1A	1
PPP2R1A	RPS19	1
PPP2R1A	RPS5	1
PPP2R1A	TUBGCP2	1
PSMA3	PPP2R1A	1
PPP2R1A	ETF1	1
PPP2R1A	PSMB2	1
PPP2R1A	RPL11	1
PSMD1	PPP2R1A	1
PPP2R1A	PSMB3	1
PSMD7	PPP2R1A	1
PPP2R1A	RPL30	1
PPP2R1A	RPS24	1
RPS27A	PPP2R1A	1
RPL35	PPP2R1A	1
PPP2R1A	RPS6	1
PPP2R1A	DYNC1H1	1
RPS9	PPP2R1A	1
CACNG2	PPP2R1A	1
PPP2R1A	RPL35A	1
PPP2R1A	CTDNEP1	1
PPP2R1A	RPL10A	1
NUP133	PPP2R1A	1
PSMC1	PPP2R1A	1
PPP2R1A	RPS20	1
PPP2R1A	RPL12	1
EEF2	PPP2R1A	1
RPL19	PPP2R1A	1
CACNG3	PPP2R1A	1
PPP2R1A	SHFM1	1
RPS11	PPP2R1A	1
HNRNPM	PRPF8	1
HNRNPM	ERH	1
SF3B4	HNRNPM	1
GPR128	HNRNPM	1
SF3B2	HNRNPM	1
HNRNPM	DDX46	1
PHF5A	HNRNPM	1
PRPF31	HNRNPM	1
HNRNPM	ZNF207	1
HNRNPM	SFPQ	1
HNRNPM	CDC5L	1
PAPOLA	HNRNPM	1
USP39	HNRNPM	1
HNRNPM	EFTUD2	1
EIF4A3	HNRNPM	1
HNRNPM	LSM6	1
SNRNP200	HNRNPM	1
SF3A2	HNRNPM	1
HNRNPM	XAB2	1
SF3A1	HNRNPM	1
SRSF1	HNRNPM	1
HNRNPM	SF3B5	1
PRPF3	HNRNPM	1
HNRNPM	SRSF3	1
PRPF19	HNRNPM	1
SF3B3	HNRNPM	1
HNRNPM	NXF1	1
U2AF2	HNRNPM	1
POLR2D	HNRNPM	1
NUDT21	HNRNPM	1
HNRNPM	ALYREF	1
HNRNPM	TFIP11	1
HNRNPM	LSM4	1
HNRNPM	RBM17	1
POLR2I	HNRNPM	1
HNRNPM	CDC40	1
HNRNPM	NHP2L1	1
HNRNPM	POLR2F	1
AQR	HNRNPM	1
SNRNP27	HNRNPM	1
SNRPD1	HNRNPM	1
HNRNPU	HNRNPM	1
PRPF38A	HNRNPM	1
PABPN1	HNRNPM	1
RPS11	HNRNPM	1
RPS3	KARS	1
EIF3G	KARS	1
KARS	CCT4	1
CCT8	KARS	1
KARS	EIF3B	1
PSMD7	KARS	1
RPL4	KARS	1
QARS	KARS	1
CCT7	KARS	1
EEF2	KARS	1
KARS	RPS5	1
CYP11B2	MC2R	1
CYP11B1	CYP11B2	1
OR2G3	RTP2	1
RTP1	OR2G3	1
OR2G2	RTP2	1
RTP1	OR2G2	1
OR1D2	RTP2	1
RTP1	OR1D2	1
HTR5A	TAS2R60	1
TAS2R60	TAS2R43	1
TAS2R60	TAS2R42	1
TAS2R60	HRH3	1
TAS2R60	TAS2R39	1
INSL5	TAS2R60	1
GALR3	TAS2R60	1
MTNR1B	TAS2R60	1
TAS2R60	TAS1R2	1
TAS2R16	TAS2R60	1
TAS2R60	TAS2R41	1
TAS2R60	TAS2R50	1
TAS2R8	TAS2R60	1
TAS2R7	TAS2R60	1
GALR1	TAS2R60	1
TAS2R60	RXFP3	1
TAS2R60	TAS2R13	1
TAS2R60	TAS2R46	1
TAS2R60	TAS2R40	1
TAS2R60	GPR31	1
GRM6	TAS2R60	1
TAS2R60	PDYN	1
SSTR4	TAS2R60	1
CCL1	TAS2R60	1
HTR1A	TAS2R60	1
TAS2R9	TAS2R60	1
TAS2R60	DRD3	1
TAS2R60	NMS	1
TAS2R60	GRM4	1
TAS2R60	TAS2R1	1
IL25	IL17A	1
IL13	IL25	1
IL25	IL17F	1
OR7A17	RTP2	1
RTP1	OR7A17	1
OR56A4	RTP2	1
RTP1	OR56A4	1
OR4D9	RTP2	1
RTP1	OR4D9	1
VSX2	SIX6	1
SIX6	OTX2	1
SIX6	RAX	1
SIX6	VAX1	1
RXFP3	TAS2R42	1
TAS2R7	RXFP3	1
RXFP3	GPR31	1
RXFP3	INSL6	1
RXFP3	PDYN	1
HTR1A	RXFP3	1
RXFP3	GRM4	1
RXFP3	HRH3	1
GALR3	RXFP3	1
RXFP3	TAS1R2	1
RXFP3	TAS2R13	1
RXFP3	TAS2R40	1
SSTR4	RXFP3	1
TAS2R9	RXFP3	1
RXFP3	NMS	1
INSL5	RXFP3	1
MTNR1B	RXFP3	1
TAS2R16	RXFP3	1
RXFP3	TAS2R41	1
RXFP3	TAS2R50	1
TAS2R8	RXFP3	1
GALR1	RXFP3	1
GRM6	RXFP3	1
CCL1	RXFP3	1
RXFP3	DRD3	1
HTR5A	RXFP3	1
RXFP3	TAS2R43	1
RXFP3	TAS2R39	1
RXFP2	RXFP3	1
RXFP3	TAS2R46	1
TAS2R60	RXFP3	1
RXFP3	TAS2R1	1
HTR1A	TPH2	1
OTP	TPH2	1
CACNG2	CLRN1	1
CLRN1	C2orf71	1
OR2T10	RTP2	1
RTP1	OR2T10	1
DEFA6	DEFA5	1
DEFA5	DEFB123	1
DEFB118	DEFA5	1
DEFB129	DEFA5	1
DEFA5	DEFB126	1
DEFA5	REG3A	1
DEFA5	DEFB127	1
RNF17	PIWIL3	1
SOX1	OTX2	1
SOX1	OLIG2	1
OR8B8	RTP2	1
RTP1	OR8B8	1
OR52L1	RTP2	1
RTP1	OR52L1	1
OR52L1	TAS2R50	1
OR52L1	TAS2R13	1
OR6A2	RTP2	1
RTP1	OR6A2	1
OLIG2	NKX2-1	1
SOX1	OLIG2	1
GSX2	OLIG2	1
OLIG2	NKX2-2	1
POLR2I	TCEB3B	1
TCEB3B	POLR2F	1
TCEB3B	SUPT5H	1
WDR61	TCEB3B	1
POLR2D	TCEB3B	1
OR1G1	RTP2	1
RTP1	OR1G1	1
OR5P2	RTP2	1
RTP1	OR5P2	1
OR5P3	RTP2	1
RTP1	OR5P3	1
SPRR4	TCHHL1	1
SPRR4	LOR	1
SPRR4	FLG2	1
RPTN	SPRR4	1
SPRR4	S100A7A	1
RFX6	PAX4	1
RFX6	INS	1
RFX6	PTF1A	1
DTX2	RFX6	1
RFX6	GCG	1
RFX6	PDX1	1
RFX6	NKX2-2	1
CYP2A13	GSTA5	1
C2orf71	RP1L1	1
CLRN1	C2orf71	1
PRSS55	RP1L1	1
DAZL	FIGLA	1
FIGLA	SOHLH1	1
FIGLA	DMRT1	1
FIGLA	NLRP5	1
FIGLA	ZP2	1
GH2	INS	1
CYP11B2	MC2R	1
MC2R	TAAR2	1
TAAR6	MC2R	1
TSHB	MC2R	1
GPR45	MC2R	1
RXFP2	MC2R	1
IAPP	MC2R	1
TAAR8	MC2R	1
MC2R	GCG	1
HTR6	MC2R	1
MC2R	NPSR1	1
MC3R	MC2R	1
MC5R	MC2R	1
CYP11B1	MC2R	1
GPR32	MC2R	1
TAAR5	MC2R	1
HTR5A	TAS2R42	1
TAS2R42	TAS2R43	1
TAS2R42	HRH3	1
TAS2R42	TAS2R39	1
INSL5	TAS2R42	1
GALR3	TAS2R42	1
MTNR1B	TAS2R42	1
TAS2R42	TAS1R2	1
TAS2R16	TAS2R42	1
TAS2R42	TAS2R41	1
TAS2R42	TAS2R50	1
TAS2R8	TAS2R42	1
TAS2R7	TAS2R42	1
GALR1	TAS2R42	1
RXFP3	TAS2R42	1
TAS2R42	TAS2R13	1
TAS2R42	TAS2R46	1
TAS2R42	TAS2R40	1
TAS2R42	GPR31	1
GRM6	TAS2R42	1
TAS2R42	PDYN	1
SSTR4	TAS2R42	1
CCL1	TAS2R42	1
HTR1A	TAS2R42	1
TAS2R9	TAS2R42	1
TAS2R60	TAS2R42	1
TAS2R42	DRD3	1
TAS2R42	NMS	1
TAS2R42	GRM4	1
TAS2R42	TAS2R1	1
FGF6	FGF3	1
FGF3	INS	1
RPS27A	FGF3	1
FGF4	FGF3	1
SIX6	RAX	1
ARGFX	DUXA	1
ARGFX	NANOGNB	1
TPRX1	ARGFX	1
ARGFX	LBX1	1
OR10H1	RTP2	1
RTP1	OR10H1	1
CHAT	INS	1
SLC32A1	CHAT	1
CHAT	SLC18A3	1
SLC17A6	CHAT	1
SLCO1B1	SLC22A8	1
SLC7A13	SLC22A8	1
IL17F	IL22	1
IL26	IL17F	1
IL9	IL17F	1
IL17F	IL17A	1
IL13	IL17F	1
IL25	IL17F	1
BRIX1	ETF1	1
BRIX1	RPL7	1
WDR12	BRIX1	1
DDX49	BRIX1	1
BRIX1	RPL3	1
BRIX1	RPL27	1
BRIX1	RPL7A	1
BRIX1	RPL31	1
PRPF31	BRIX1	1
RPL4	BRIX1	1
BRIX1	RPL30	1
RPL35	BRIX1	1
RPL38	BRIX1	1
BRIX1	HEATR1	1
BRIX1	GNL3	1
CCT6A	BRIX1	1
BRIX1	DDX51	1
BRIX1	RPL35A	1
EIF4A3	BRIX1	1
BRIX1	NHP2L1	1
BRIX1	POLR2F	1
BRIX1	FTSJ3	1
BRIX1	NPSR1	1
BRIX1	RPLP0	1
BRIX1	RPL14	1
BRIX1	RPL18	1
DDX18	BRIX1	1
GAR1	BRIX1	1
BRIX1	SDAD1	1
RPLP2	RPL7	1
RPN2	RPL7	1
RPS3	RPL7	1
RPL7	ETF1	1
RPL7	PSMC2	1
EIF3G	RPL7	1
RPL7	RPL11	1
RPL7	CCT4	1
RPL7	EXOSC10	1
WDR12	RPL7	1
RPL7	RPL3	1
RPL7	RPL27	1
CCT8	RPL7	1
RPL7	RPL7A	1
RPL7	EIF3F	1
RPL7	EIF3B	1
RPL7	RPL31	1
RPL7	RPL24	1
PSMC4	RPL7	1
RPL4	RPL7	1
RPL7	RPL30	1
RPL7	RPS24	1
RPS27A	RPL7	1
RPL35	RPL7	1
RPS15A	RPL7	1
RPL7	RPS6	1
EIF3D	RPL7	1
RPL7	RPS13	1
RPL7	RPL36	1
QARS	RPL7	1
RPL38	RPL7	1
RPS9	RPL7	1
RPL7	GNL3	1
CCT7	RPL7	1
RPL7	RPL37A	1
RPL7	PHB	1
RPL7	RPL35A	1
RPL7	EIF3A	1
EIF4A3	RPL7	1
RPL7	RPL10A	1
RPL7	NHP2L1	1
RPL7	RPL5	1
PPP2R1A	RPL7	1
RPL7	FTSJ3	1
PSMC1	RPL7	1
RPL7	RPS20	1
RPL7	RPLP0	1
RPL7	RPL14	1
RPL7	RPL12	1
RPL7	RPS8	1
EEF2	RPL7	1
RPL7	RPL18	1
RPL19	RPL7	1
RPL7	NACA	1
DDX18	RPL7	1
KPNB1	RPL7	1
EIF5B	RPL7	1
RPL37	RPL7	1
RPL7	SDAD1	1
BRIX1	RPL7	1
RPL7	RPS19	1
RPL7	RPS5	1
RPS11	RPL7	1
SLC2A2	PAX4	1
PAX4	INS	1
PAX4	PTF1A	1
PAX4	GCG	1
RFX6	PAX4	1
PAX4	NKX2-2	1
POTEH	CCT8L2	1
DAZL	NANOS2	1
NANOS2	SOHLH1	1
NANOS2	DDX4	1
PIWIL1	NANOS2	1
RBPJL	PTF1A	1
OR52B6	RTP2	1
RTP1	OR52B6	1
OR2T27	RTP2	1
RTP1	OR2T27	1
SERPINA12	INS	1
OR5W2	RTP2	1
RTP1	OR5W2	1
TAS2R42	HRH3	1
HRH3	GPR31	1
HRH3	PDYN	1
HTR1A	HRH3	1
HRH3	TAS2R40	1
SSTR4	HRH3	1
HRH3	NMS	1
INSL5	HRH3	1
MTNR1B	HRH3	1
HRH3	TAS2R50	1
RXFP3	HRH3	1
GRM6	HRH3	1
CCL1	HRH3	1
HRH3	TAS2R39	1
HRH3	TAS2R1	1
TAS2R7	HRH3	1
HRH3	GRM4	1
GALR3	HRH3	1
HRH3	TAS1R2	1
HRH3	TAS2R13	1
TAS2R9	HRH3	1
TAS2R16	HRH3	1
HRH3	TAS2R41	1
TAS2R8	HRH3	1
GALR1	HRH3	1
HRH3	DRD3	1
HTR5A	HRH3	1
HRH3	TAS2R43	1
HRH3	TAS2R46	1
TAS2R60	HRH3	1
OR2T2	RTP2	1
RTP1	OR2T2	1
OTX2	NR2E1	1
SIX6	OTX2	1
FEZF2	OTX2	1
SOX1	OTX2	1
OTX2	NKX2-2	1
RPE65	OTX2	1
IL17A	IL22	1
IL9	IL17A	1
IL25	IL17A	1
IL36B	IL17A	1
IL21	IL17A	1
IL26	IL17A	1
IL17F	IL17A	1
IL13	IL17A	1
IL3	IL17A	1
IL17A	REG3A	1
BPIFB6	BPIFA3	1
BPIFB6	BPIFA1	1
CCT3	RPL3	1
RPLP2	RPL3	1
RPN2	RPL3	1
RPS3	RPL3	1
PSMA3	RPL3	1
RPL3	ETF1	1
RPL3	PSMC2	1
RPL7	RPL3	1
EIF3G	RPL3	1
RPL3	RPL11	1
RPL3	CCT4	1
RPL3	EXOSC10	1
WDR12	RPL3	1
RPL3	RPL27	1
CCT8	RPL3	1
RPL3	RPL7A	1
RPL3	EIF3F	1
RPL3	EIF3B	1
RPL3	RPL31	1
RPL3	RPL24	1
PSMC4	RPL3	1
RPL4	RPL3	1
RPL3	RPL30	1
RPL3	RPS24	1
RPS27A	RPL3	1
RPL35	RPL3	1
RPS15A	RPL3	1
RPL3	RPS6	1
EIF3D	RPL3	1
RPL3	RPS13	1
RPL3	RPL36	1
QARS	RPL3	1
RPL38	RPL3	1
RPS9	RPL3	1
RPL3	GNL3	1
CCT7	RPL3	1
CCT6A	RPL3	1
RPL3	RPL37A	1
RPL3	RPL35A	1
RPL3	EIF3A	1
RPL3	EFTUD2	1
EIF4A3	RPL3	1
RPL3	RPL10A	1
RPL3	NHP2L1	1
RPL3	RPL5	1
PPP2R1A	RPL3	1
PSMC1	RPL3	1
RPL3	NPSR1	1
RPL3	RPS20	1
RPL3	RPLP0	1
RPL3	RPL14	1
RPL3	RPL12	1
RPL3	RPS8	1
EEF2	RPL3	1
RPL3	RPL18	1
RPL19	RPL3	1
RPL3	NACA	1
KPNB1	RPL3	1
EIF5B	RPL3	1
RPL37	RPL3	1
RPL3	SDAD1	1
BRIX1	RPL3	1
RPL3	RPS19	1
RPL3	RPS5	1
RPS11	RPL3	1
BPIFA1	BPIFB3	1
BPIFB6	BPIFA1	1
BPIFA1	COX7B2	1
BPIFA1	BPIFC	1
IL13	BPIFA1	1
PSMD11	COPS8	1
YY1	COPS8	1
POLR2D	COPS8	1
DDB1	COPS8	1
RPS27A	COPS8	1
COPS6	COPS8	1
COPS4	COPS8	1
RUVBL1	COPS8	1
POLR2I	COPS8	1
COPS8	POLR2F	1
ASB17	COPS8	1
NEDD8	COPS8	1
COPS2	COPS8	1
OLIG2	NKX2-1	1
UBQLN3	TMEM225	1
DDI1	UBQLN3	1
OR52R1	RTP2	1
RTP1	OR52R1	1
RPL7	SDAD1	1
SDAD1	RPL11	1
SDAD1	EXOSC10	1
WDR12	SDAD1	1
NUP54	SDAD1	1
DDX49	SDAD1	1
RPL3	SDAD1	1
SDAD1	RPL24	1
RPL4	SDAD1	1
SDAD1	RPL30	1
RPL38	SDAD1	1
SDAD1	HEATR1	1
SDAD1	GNL3	1
SDAD1	DDX51	1
SDAD1	RPL10A	1
SDAD1	RPL5	1
SDAD1	FTSJ3	1
SDAD1	NPSR1	1
DDX18	SDAD1	1
BRIX1	SDAD1	1
SDAD1	RPS5	1
DYNC1H1	TUBGCP2	1
PSMD1	DYNC1H1	1
KIF2B	DYNC1H1	1
CCT8	DYNC1H1	1
DYNC1H1	DYNC1I2	1
DYNC1H1	INS	1
DYNC1H1	SMC3	1
DYNC1H1	COPA	1
COPB1	DYNC1H1	1
DYNC1H1	XPO1	1
DYNC1H1	CDC5L	1
DYNC1H1	WDR60	1
ARCN1	DYNC1H1	1
NUP133	DYNC1H1	1
PPP2R1A	DYNC1H1	1
DYNC1H1	VCP	1
DYNC1H1	COPZ1	1
DEFA6	GUCA2A	1
CLCA1	GUCA2A	1
CHD4	MBD3L1	1
CHD4	NR2E1	1
HIST1H2BA	CHD4	1
HIST1H2AA	CHD4	1
HNRNPM	SFPQ	1
SFPQ	SRSF3	1
SFPQ	ERH	1
U2AF2	SFPQ	1
NUDT21	SFPQ	1
PHF5A	SFPQ	1
SFPQ	ALYREF	1
SFPQ	CDC5L	1
HNRNPU	SFPQ	1
SRSF1	SFPQ	1
OR51D1	RTP2	1
RTP1	OR51D1	1
OR14A16	RTP2	1
RTP1	OR14A16	1
CCT3	C17orf102	1
SLC2A2	APOA4	1
APOA4	F13B	1
ABCG8	APOA4	1
FABP2	APOA4	1
APOA4	APOF	1
OR51F2	RTP2	1
OR1B1	RTP2	1
OR56B1	RTP2	1
OR4C3	RTP2	1
RTP2	OR3A2	1
OR51V1	RTP2	1
OR5T3	RTP2	1
OR1D2	RTP2	1
RTP2	OR52A1	1
RTP2	OR10Z1	1
RTP2	OR52E8	1
OR10H2	RTP2	1
RTP2	OR12D2	1
OR52W1	RTP2	1
OR5P3	RTP2	1
OR52B6	RTP2	1
OR52R1	RTP2	1
RTP2	OR13C3	1
RTP2	OR2J2	1
OR4K17	RTP2	1
OR2T33	RTP2	1
OR7D4	RTP2	1
RTP2	OR10J1	1
OR1A1	RTP2	1
OR2AT4	RTP2	1
OR1L6	RTP2	1
OR2D2	RTP2	1
OR2T2	RTP2	1
RTP2	OR2AK2	1
OR2G3	RTP2	1
OR52A5	RTP2	1
OR5P2	RTP2	1
RTP2	OR51T1	1
OR52I2	RTP2	1
OR3A3	RTP2	1
OR5T1	RTP2	1
OR56A1	RTP2	1
RTP2	OR5V1	1
OR4C11	RTP2	1
OR1G1	RTP2	1
OR5T2	RTP2	1
RTP2	OR1A2	1
RTP2	OR52B2	1
OR8U1	RTP2	1
RTP2	OR12D3	1
OR3A1	RTP2	1
RTP2	OR4D1	1
RTP2	OR2F1	1
RTP2	OR6K6	1
RTP2	OR6V1	1
RTP2	OR51B6	1
RTP2	OR1N2	1
OR52L1	RTP2	1
RTP2	OR10S1	1
OR56A4	RTP2	1
OR8A1	RTP2	1
RTP2	OR2C3	1
OR2T12	RTP2	1
OR7A17	RTP2	1
OR10A2	RTP2	1
RTP2	OR4D10	1
OR1S1	RTP2	1
RTP2	OR2T4	1
RTP2	OR5C1	1
OR7C2	RTP2	1
OR2T10	RTP2	1
RTP2	OR10R2	1
OR14A16	RTP2	1
OR2T27	RTP2	1
OR4D11	RTP2	1
OR6S1	RTP2	1
OR4D9	RTP2	1
OR2C1	RTP2	1
RTP2	OR11A1	1
OR10A5	RTP2	1
OR5W2	RTP2	1
OR6A2	RTP2	1
OR5I1	RTP2	1
RTP2	OR52M1	1
RTP2	OR5M10	1
RTP2	OR2L3	1
OR10H3	RTP2	1
OR1E2	RTP2	1
RTP2	OR2T1	1
OR8B8	RTP2	1
RTP2	OR5M1	1
RTP2	OR2W1	1
OR5R1	RTP2	1
OR2G2	RTP2	1
OR9Q2	RTP2	1
RTP2	OR2T5	1
OR1E1	RTP2	1
OR1S2	RTP2	1
OR52K2	RTP2	1
RTP2	OR8G5	1
RTP2	OR10A4	1
OR2D3	RTP2	1
OR5AU1	RTP2	1
OR13D1	RTP2	1
OR7G2	RTP2	1
OR10H1	RTP2	1
RTP2	OR10X1	1
OR51D1	RTP2	1
XAB2	SF3B5	1
HNRNPM	XAB2	1
PRPF3	XAB2	1
XAB2	SRSF3	1
XAB2	PRPF8	1
PRPF19	XAB2	1
SF3B4	XAB2	1
SF3B3	XAB2	1
DDX49	XAB2	1
SF3B2	XAB2	1
XAB2	SUPT5H	1
XAB2	DDX46	1
U2AF2	XAB2	1
POLR2D	XAB2	1
NUDT21	XAB2	1
DDB1	XAB2	1
PHF5A	XAB2	1
XAB2	ALYREF	1
PRPF31	XAB2	1
RPS27A	XAB2	1
XAB2	TFIP11	1
RPA1	XAB2	1
XAB2	LSM4	1
XAB2	RBM17	1
XAB2	CDC5L	1
PAPOLA	XAB2	1
USP39	XAB2	1
XAB2	EFTUD2	1
POLR2I	XAB2	1
XAB2	CDC40	1
EIF4A3	XAB2	1
XAB2	LSM6	1
XAB2	NHP2L1	1
XAB2	POLR2F	1
SNRNP200	XAB2	1
AQR	XAB2	1
SNRNP27	XAB2	1
SF3A2	XAB2	1
XAB2	RPA2	1
SNRPD1	XAB2	1
HNRNPU	XAB2	1
SF3A1	XAB2	1
PRPF38A	XAB2	1
SRSF1	XAB2	1
XAB2	PRPF18	1
PABPN1	XAB2	1
VCP	PSMC2	1
PSMD11	VCP	1
CCT8	VCP	1
PSMC4	VCP	1
RPA1	VCP	1
VCP	PSMA1	1
VCP	RPA2	1
PSMA2	VCP	1
PSMA3	VCP	1
VCP	PSMB2	1
PSMD1	VCP	1
PSMD7	VCP	1
RPS27A	VCP	1
DYNC1H1	VCP	1
PSMC1	VCP	1
CELA2A	PNLIPRP1	1
CELA2A	DSG4	1
SUPV3L1	CDC5L	1
SUPV3L1	EXOSC10	1
DDX49	SUPV3L1	1
CELA2A	DSG4	1
DSG4	LOR	1
RPTN	DSG4	1
RTP2	OR2L3	1
RTP1	OR2L3	1
CCT3	CCT8L2	1
CCT8L2	CCT4	1
CCT7	CCT8L2	1
CCT6A	CCT8L2	1
POTEH	CCT8L2	1
RTP2	OR52M1	1
RTP1	OR52M1	1
CCT3	ETF1	1
RPLP2	ETF1	1
RPS3	ETF1	1
PSMA3	ETF1	1
RPL7	ETF1	1
EIF3G	ETF1	1
ETF1	RPL11	1
ETF1	CCT4	1
RPL3	ETF1	1
ETF1	RPL27	1
CCT8	ETF1	1
ETF1	RPL7A	1
ETF1	EIF3F	1
ETF1	EIF3B	1
ETF1	RPL31	1
ETF1	RPL24	1
PSMA6	ETF1	1
RPL4	ETF1	1
ETF1	RPL30	1
ETF1	RPS24	1
RPS27A	ETF1	1
RPL35	ETF1	1
RPS15A	ETF1	1
ETF1	RPS6	1
ETF1	RPS13	1
ETF1	RPL36	1
QARS	ETF1	1
RPL38	ETF1	1
RPS9	ETF1	1
CCT7	ETF1	1
CCT6A	ETF1	1
ETF1	RPL37A	1
ETF1	CDC5L	1
ETF1	RPL35A	1
ETF1	PSMA1	1
ETF1	EIF3A	1
EIF4A3	ETF1	1
ETF1	RPL10A	1
ETF1	RPL5	1
PPP2R1A	ETF1	1
HSPA9	ETF1	1
ETF1	RPS20	1
ETF1	RPLP0	1
ETF1	RPL14	1
ETF1	RPL12	1
ETF1	RPS8	1
EEF2	ETF1	1
ETF1	RPL18	1
RPL19	ETF1	1
ETF1	NACA	1
EIF5B	ETF1	1
RPL37	ETF1	1
BRIX1	ETF1	1
PSMA2	ETF1	1
ETF1	RPS19	1
ETF1	RPS5	1
RPS11	ETF1	1
CCT3	EIF3B	1
RPLP2	EIF3B	1
RPS3	EIF3B	1
PSMA3	EIF3B	1
ETF1	EIF3B	1
RPL7	EIF3B	1
EIF3G	EIF3B	1
EIF3B	RPL11	1
EIF3B	CCT4	1
PSMD1	EIF3B	1
WDR12	EIF3B	1
PSMD11	EIF3B	1
RPL3	EIF3B	1
EIF3B	RPL27	1
CCT8	EIF3B	1
EIF3B	RPL7A	1
EIF3B	EIF3F	1
EIF3B	RPL31	1
EIF3B	RPL24	1
KARS	EIF3B	1
PSMA6	EIF3B	1
PSMD7	EIF3B	1
RPL4	EIF3B	1
EIF3B	RPL30	1
EIF3B	RPS24	1
RPS27A	EIF3B	1
RPL35	EIF3B	1
RPS15A	EIF3B	1
EIF3B	RPS6	1
EIF3D	EIF3B	1
EIF3B	RPS13	1
EIF3B	RPL36	1
RPL38	EIF3B	1
RPS9	EIF3B	1
CCT7	EIF3B	1
CCT6A	EIF3B	1
EIF3B	RPL37A	1
EIF3B	RPL35A	1
RUVBL1	EIF3B	1
EIF3B	EIF3A	1
EIF3B	EFTUD2	1
EIF3B	RPL10A	1
EIF3B	RPL5	1
EIF3B	RPS20	1
EIF3B	RPLP0	1
EIF3B	EIF2B4	1
EIF3B	RPL14	1
EIF3B	RPL12	1
EIF3B	RPS8	1
EEF2	EIF3B	1
EIF3B	RPL18	1
RPL19	EIF3B	1
DDX18	EIF3B	1
EIF3B	PHB2	1
KPNB1	EIF3B	1
EIF5B	EIF3B	1
RPL37	EIF3B	1
PSMA2	EIF3B	1
EIF3B	RPS19	1
EIF3B	RPS5	1
RPS11	EIF3B	1
CTRB1	PNLIPRP1	1
CTRB1	PNLIP	1
SLC2A2	C8A	1
C8A	F13B	1
C8A	C8B	1
C8A	MBL2	1
GPX6	GSTA5	1
RTP2	OR10Z1	1
RTP1	OR10Z1	1
SMC3	PSMC2	1
KIF2B	SMC3	1
SMC3	CTCFL	1
SMC3	DYNC1I2	1
SMC3	XPO1	1
RPA1	SMC3	1
SMC3	CDC5L	1
SMC3	TUBGCP2	1
DYNC1H1	SMC3	1
NUP133	SMC3	1
HIST1H2BA	SMC3	1
PPP2R1A	SMC3	1
SMC3	SPO11	1
RPLP2	RPL12	1
RPN2	RPL12	1
RPS3	RPL12	1
PSMA3	RPL12	1
ETF1	RPL12	1
RPL7	RPL12	1
EIF3G	RPL12	1
RPL12	RPL11	1
RPL12	CCT4	1
RPL12	EXOSC10	1
WDR12	RPL12	1
RPL3	RPL12	1
RPL12	RPL27	1
CCT8	RPL12	1
RPL12	RPL7A	1
RPL12	EIF3F	1
EIF3B	RPL12	1
RPL12	RPL31	1
RPL12	RPL24	1
RPL4	RPL12	1
RPL12	RPL30	1
RPL12	RAN	1
RPL12	RPS24	1
RPS27A	RPL12	1
RPL35	RPL12	1
RPS15A	RPL12	1
RPL12	RPS6	1
EIF3D	RPL12	1
RPL12	RPS13	1
RPL12	RPL36	1
QARS	RPL12	1
RPL38	RPL12	1
RPS9	RPL12	1
